2011-12-26,23,32.0
2011-12-27,00,30.9
2011-12-27,01,28.9
2011-12-27,02,30.9
2011-12-27,03,32.0
2011-12-27,04,32.0
2011-12-27,05,34.0
2011-12-27,06,34.0
2011-12-27,07,35.1
2011-12-27,08,37.9
2011-12-27,09,41.0
2011-12-27,10,45.0
2011-12-27,11,45.0
2011-12-27,12,45.0
2011-12-27,13,46.0
2011-12-27,14,46.0
2011-12-27,15,46.9
2011-12-27,16,46.0
2011-12-27,17,48.0
2011-12-27,18,48.9
2011-12-27,19,48.9
2011-12-27,20,48.9
2011-12-27,21,52.0
2011-12-27,22,54.0
2011-12-27,23,55.9
2011-12-28,00,55.9
2011-12-28,01,55.9
2011-12-28,02,54.0
2011-12-28,03,53.1
2011-12-28,04,51.1
2011-12-28,05,50.0
2011-12-28,06,46.9
2011-12-28,07,46.0
2011-12-28,08,46.9
2011-12-28,09,48.0
2011-12-28,10,46.9
2011-12-28,11,46.0
2011-12-28,12,46.0
2011-12-28,13,46.0
2011-12-28,14,44.1
2011-12-28,15,39.0
2011-12-28,16,36.0
2011-12-28,17,34.0
2011-12-28,18,33.1
2011-12-28,19,30.9
2011-12-28,20,30.0
2011-12-28,21,28.9
2011-12-28,22,28.9
2011-12-28,23,28.0
2011-12-29,00,28.0
2011-12-29,01,28.0
2011-12-29,02,27.0
2011-12-29,03,25.0
2011-12-29,04,25.0
2011-12-29,05,24.1
2011-12-29,06,24.1
2011-12-29,07,24.1
2011-12-29,08,25.0
2011-12-29,09,27.0
2011-12-29,10,28.9
2011-12-29,11,30.0
2011-12-29,12,30.9
2011-12-29,13,32.0
2011-12-29,14,33.1
2011-12-29,15,32.0
2011-12-29,16,32.0
2011-12-29,17,30.9
2011-12-29,18,30.0
2011-12-29,19,30.0
2011-12-29,20,28.9
2011-12-29,21,28.9
2011-12-29,22,30.0
2011-12-29,23,30.0
2011-12-30,00,28.9
2011-12-30,01,30.0
2011-12-30,02,28.0
2011-12-30,03,30.0
2011-12-30,04,30.0
2011-12-30,05,30.9
2011-12-30,06,28.9
2011-12-30,07,32.0
2011-12-30,08,34.0
2011-12-30,09,35.1
2011-12-30,10,37.0
2011-12-30,11,39.0
2011-12-30,12,42.1
2011-12-30,13,43.0
2011-12-30,14,43.0
2011-12-30,15,42.1
2011-12-30,16,37.9
2011-12-30,17,37.0
2011-12-30,18,37.0
2011-12-30,19,36.0
2011-12-30,20,36.0
2011-12-30,21,36.0
2011-12-30,22,36.0
2011-12-30,23,36.0
2011-12-31,00,36.0
2011-12-31,01,36.0
2011-12-31,02,37.0
2011-12-31,03,36.0
2011-12-31,04,36.0
2011-12-31,05,37.0
2011-12-31,06,36.0
2011-12-31,07,35.1
2011-12-31,08,35.6
2011-12-31,09,35.1
2011-12-31,10,36.0
2011-12-31,11,37.0
2011-12-31,12,37.9
2011-12-31,13,37.9
2011-12-31,14,39.0
2011-12-31,15,39.0
2011-12-31,16,37.9
2011-12-31,17,37.9
2011-12-31,18,37.9
2011-12-31,19,37.9
2011-12-31,20,37.9
2011-12-31,21,37.9
2011-12-31,22,39.0
2011-12-31,23,39.0
