2013,1,4,10,32.0
2013,1,4,11,30.9
2013,1,5,12,30.9
2013,1,5,1,30.9
2013,1,5,2,32.0
2013,1,5,3,30.9
2013,1,5,4,30.9
2013,1,5,5,30.0
2013,1,5,6,32.0
2013,1,5,7,30.0
2013,1,5,8,33.1
2013,1,5,9,37.9
2013,1,5,10,39.9
2013,1,5,11,41.0
2013,1,5,12,41.0
2013,1,5,1,41.0
2013,1,5,2,41.0
2013,1,5,3,39.0
2013,1,5,4,37.9
2013,1,5,5,36.0
2013,1,5,6,34.0
2013,1,5,7,30.9
2013,1,5,8,30.0
2013,1,5,9,30.0
2013,1,5,10,30.9
2013,1,5,11,28.9
2013,1,6,12,28.9
2013,1,6,1,30.9
2013,1,6,2,30.9
2013,1,6,3,30.9
2013,1,6,4,30.9
2013,1,6,5,30.0
2013,1,6,6,30.0
2013,1,6,7,30.9
2013,1,6,8,32.0
2013,1,6,9,35.1
2013,1,6,10,37.0
2013,1,6,11,39.9
2013,1,6,12,42.1
2013,1,6,1,42.1
2013,1,6,2,43.0
2013,1,6,3,41.0
2013,1,6,4,39.9
2013,1,6,5,39.0
2013,1,6,6,39.0
2013,1,6,7,37.0
2013,1,6,8,36.0
2013,1,6,9,36.0
2013,1,6,10,37.9
2013,1,6,11,34.0
2013,1,7,12,37.0
2013,1,7,1,36.0
2013,1,7,2,36.0
2013,1,7,3,36.0
2013,1,7,4,35.1
2013,1,7,5,34.0
2013,1,7,6,35.1
2013,1,7,7,35.1
2013,1,7,8,37.0
2013,1,7,9,37.9
2013,1,7,10,39.0
2013,1,7,11,39.0
2013,1,7,12,37.9
2013,1,7,1,36.0
2013,1,7,2,35.1
2013,1,7,3,34.0
2013,1,7,4,32.0
2013,1,7,5,33.1
2013,1,7,6,32.0
2013,1,7,7,30.0
2013,1,7,8,30.0
2013,1,7,9,30.0
2013,1,7,10,30.0
2013,1,7,11,28.9
2013,1,8,12,28.4
2013,1,8,12,28.0
2013,1,8,1,28.9
2013,1,8,2,28.9
2013,1,8,3,30.0
2013,1,8,4,32.0
2013,1,8,5,33.1
2013,1,8,6,33.1
2013,1,8,7,34.0
2013,1,8,8,37.0
2013,1,8,9,39.9
2013,1,8,10,42.1
2013,1,8,11,44.1
2013,1,8,12,45.0
2013,1,8,1,46.0
2013,1,8,2,46.0
2013,1,8,3,45.0
2013,1,8,4,43.0
2013,1,8,5,42.1
2013,1,8,6,39.0
2013,1,8,7,37.9
2013,1,8,8,39.9
2013,1,8,9,41.0
2013,1,8,10,39.9
2013,1,8,11,39.0
2013,1,9,12,37.0
2013,1,9,1,33.1
2013,1,9,2,34.0
2013,1,9,3,33.1
2013,1,9,4,32.0
2013,1,9,5,33.1
2013,1,9,6,32.0
2013,1,9,7,30.9
2013,1,9,8,36.0
2013,1,9,9,37.0
2013,1,9,10,37.0
2013,1,9,11,37.9
2013,1,9,12,39.0
2013,1,9,1,44.1
2013,1,9,2,42.1
2013,1,9,3,43.0
2013,1,9,4,42.1
2013,1,9,5,44.6
2013,1,9,5,43.0
2013,1,9,6,42.1
2013,1,9,7,44.1
2013,1,9,8,44.1
2013,1,9,9,45.0
2013,1,9,10,45.0
2013,1,9,11,45.0
2013,1,10,12,44.1
2013,1,10,1,44.1
2013,1,10,2,43.0
2013,1,10,3,42.1
2013,1,10,4,42.1
2013,1,10,5,42.1
2013,1,10,6,41.0
2013,1,10,7,41.0
2013,1,10,8,42.1
2013,1,10,9,43.0
2013,1,10,10,44.1
2013,1,10,11,46.0
2013,1,10,12,46.0
2013,1,10,1,46.9
2013,1,10,2,46.9
2013,1,10,3,45.0
2013,1,10,4,44.1
2013,1,10,5,42.1
2013,1,10,6,41.0
2013,1,10,7,39.0
2013,1,10,8,37.9
2013,1,10,9,37.0
2013,1,10,10,37.0
2013,1,10,11,36.0
2013,1,11,12,35.1
2013,1,11,1,34.0
2013,1,11,2,33.1
2013,1,11,3,32.0
2013,1,11,4,32.0
2013,1,11,5,32.0
2013,1,11,6,32.0
2013,1,11,7,32.0
2013,1,11,8,34.0
2013,1,11,9,37.0
2013,1,11,10,39.0
2013,1,11,11,39.0
2013,1,11,12,39.0
2013,1,11,1,39.9
2013,1,11,2,39.0
2013,1,11,3,39.0
2013,1,11,4,39.0
2013,1,11,5,37.9
2013,1,11,6,37.9
2013,1,11,7,39.0
2013,1,11,8,37.9
2013,1,11,9,37.9
2013,1,11,10,37.9
2013,1,11,11,37.4
2013,1,11,11,37.9
2013,1,12,12,37.4
2013,1,12,12,37.4
2013,1,12,12,37.4
2013,1,12,12,37.4
2013,1,12,12,37.9
2013,1,12,1,37.4
2013,1,12,1,39.0
2013,1,12,2,39.2
2013,1,12,2,39.2
2013,1,12,2,39.0
2013,1,12,3,39.0
2013,1,12,4,39.2
2013,1,12,4,39.9
2013,1,12,5,39.2
2013,1,12,5,39.9
2013,1,12,6,39.2
2013,1,12,6,39.9
2013,1,12,7,39.2
2013,1,12,7,41.0
2013,1,12,8,41.0
2013,1,12,8,41.0
2013,1,12,9,42.1
2013,1,12,10,43.0
2013,1,12,11,42.1
2013,1,12,12,42.1
2013,1,12,1,42.1
2013,1,12,2,43.0
2013,1,12,3,42.8
2013,1,12,3,41.0
2013,1,12,4,41.0
2013,1,12,5,42.1
2013,1,12,6,43.0
2013,1,12,7,42.8
2013,1,12,7,42.8
2013,1,12,7,42.1
2013,1,12,8,42.1
2013,1,12,9,41.0
2013,1,12,9,41.0
2013,1,12,9,41.0
2013,1,12,10,42.8
2013,1,12,10,42.8
2013,1,12,10,41.0
2013,1,12,11,42.1
2013,1,13,12,41.0
2013,1,13,1,41.0
2013,1,13,2,41.0
2013,1,13,3,41.0
2013,1,13,3,41.0
2013,1,13,4,41.0
2013,1,13,4,41.0
2013,1,13,5,41.0
2013,1,13,6,41.0
2013,1,13,7,41.0
2013,1,13,7,42.1
2013,1,13,8,43.0
2013,1,13,9,44.1
2013,1,13,10,44.1
2013,1,13,11,46.0
2013,1,13,12,46.4
2013,1,13,12,46.9
2013,1,13,1,48.2
2013,1,13,1,48.9
2013,1,13,2,48.0
2013,1,13,3,48.0
2013,1,13,4,48.0
2013,1,13,5,48.2
2013,1,13,5,46.4
2013,1,13,5,48.0
2013,1,13,6,48.0
2013,1,13,7,48.2
2013,1,13,7,48.9
2013,1,13,8,48.2
2013,1,13,8,48.9
2013,1,13,9,48.9
2013,1,13,10,48.9
2013,1,13,11,50.0
2013,1,13,11,51.1
2013,1,13,11,50.0
2013,1,14,12,51.1
2013,1,14,1,51.8
2013,1,14,1,50.0
2013,1,14,1,50.0
2013,1,14,2,50.0
2013,1,14,3,50.0
2013,1,14,4,50.0
2013,1,14,5,50.0
2013,1,14,5,51.1
2013,1,14,6,51.8
2013,1,14,6,51.1
2013,1,14,7,50.0
2013,1,14,7,53.1
2013,1,14,8,53.1
2013,1,14,9,54.0
2013,1,14,10,53.6
2013,1,14,10,55.0
2013,1,14,11,55.4
2013,1,14,11,57.9
2013,1,14,12,59.0
2013,1,14,1,60.1
2013,1,14,2,59.0
2013,1,14,3,55.9
2013,1,14,4,53.1
2013,1,14,5,51.1
2013,1,14,6,48.9
2013,1,14,7,48.0
2013,1,14,8,46.0
2013,1,14,9,45.0
2013,1,14,10,44.1
2013,1,14,11,43.0
2013,1,15,12,42.1
2013,1,15,1,41.0
2013,1,15,2,39.9
2013,1,15,3,39.0
2013,1,15,4,39.0
2013,1,15,5,37.9
2013,1,15,6,37.0
2013,1,15,7,37.0
2013,1,15,8,37.0
2013,1,15,9,37.9
2013,1,15,10,39.9
2013,1,15,11,39.9
2013,1,15,12,41.0
2013,1,15,1,41.0
2013,1,15,2,41.0
2013,1,15,3,41.0
2013,1,15,4,39.9
2013,1,15,5,39.9
2013,1,15,6,39.0
2013,1,15,7,37.0
2013,1,15,8,37.0
2013,1,15,9,36.0
2013,1,15,10,35.1
2013,1,15,11,35.1
2013,1,16,12,36.0
2013,1,16,1,35.1
2013,1,16,2,36.0
2013,1,16,3,35.1
2013,1,16,4,35.6
2013,1,16,4,33.8
2013,1,16,4,33.8
2013,1,16,4,33.1
2013,1,16,5,32.0
2013,1,16,5,32.0
2013,1,16,5,32.0
2013,1,16,5,32.0
2013,1,16,5,30.9
2013,1,16,6,30.2
2013,1,16,6,30.2
2013,1,16,6,30.9
2013,1,16,7,30.2
2013,1,16,7,30.2
2013,1,16,7,30.2
2013,1,16,7,30.0
2013,1,16,7,30.2
2013,1,16,8,30.2
2013,1,16,8,30.9
2013,1,16,9,30.2
2013,1,16,9,30.2
2013,1,16,9,30.2
2013,1,16,9,30.9
2013,1,16,10,32.0
2013,1,16,11,33.1
2013,1,16,12,33.1
2013,1,16,1,33.1
2013,1,16,2,33.1
2013,1,16,3,33.1
2013,1,16,4,33.1
2013,1,16,5,33.8
2013,1,16,5,33.1
2013,1,16,6,33.1
2013,1,16,7,33.8
2013,1,16,7,33.1
2013,1,16,8,34.0
2013,1,16,9,33.8
2013,1,16,9,33.8
2013,1,16,9,33.8
2013,1,16,9,33.1
2013,1,16,10,33.8
2013,1,16,10,33.1
2013,1,16,11,34.0
2013,1,17,12,33.1
2013,1,17,1,33.1
2013,1,17,2,33.1
2013,1,17,3,32.0
2013,1,17,4,32.0
2013,1,17,5,32.0
2013,1,17,6,32.0
2013,1,17,7,34.0
2013,1,17,8,36.0
2013,1,17,9,36.0
2013,1,17,10,37.9
2013,1,17,11,39.9
2013,1,17,12,42.1
2013,1,17,1,41.0
2013,1,17,2,42.1
2013,1,17,3,41.0
2013,1,17,4,39.0
2013,1,17,5,37.0
2013,1,17,6,37.0
2013,1,17,7,34.0
2013,1,17,8,33.1
2013,1,17,9,32.0
2013,1,17,10,30.9
2013,1,17,11,30.0
2013,1,18,12,28.9
2013,1,18,1,28.9
2013,1,18,2,28.0
2013,1,18,3,26.1
2013,1,18,4,23.0
2013,1,18,5,21.0
2013,1,18,6,19.0
2013,1,18,7,19.0
2013,1,18,8,19.0
2013,1,18,9,19.9
2013,1,18,10,21.0
2013,1,18,11,23.0
2013,1,18,12,24.1
2013,1,18,1,25.0
2013,1,18,2,26.1
2013,1,18,3,25.0
2013,1,18,4,24.1
2013,1,18,5,23.0
2013,1,18,6,23.0
2013,1,18,7,23.0
2013,1,18,8,23.0
2013,1,18,9,21.9
2013,1,18,10,21.9
2013,1,18,11,24.1
2013,1,19,12,25.0
2013,1,19,1,26.1
2013,1,19,2,27.0
2013,1,19,3,28.0
2013,1,19,4,30.0
2013,1,19,5,32.0
2013,1,19,6,33.1
2013,1,19,7,34.0
2013,1,19,8,37.0
2013,1,19,9,41.0
2013,1,19,10,43.0
2013,1,19,11,45.0
2013,1,19,12,48.0
2013,1,19,1,48.0
2013,1,19,2,48.9
2013,1,19,3,46.9
2013,1,19,4,45.0
2013,1,19,5,43.0
2013,1,19,6,41.0
2013,1,19,7,41.0
2013,1,19,8,39.0
2013,1,19,9,37.9
2013,1,19,10,39.9
2013,1,19,11,41.0
2013,1,20,12,42.1
2013,1,20,1,42.1
2013,1,20,2,42.1
2013,1,20,3,42.1
2013,1,20,4,42.1
2013,1,20,5,41.0
2013,1,20,6,41.0
2013,1,20,7,42.1
2013,1,20,8,44.1
2013,1,20,9,48.0
2013,1,20,10,51.1
2013,1,20,11,54.0
2013,1,20,12,54.0
2013,1,20,1,52.0
2013,1,20,2,46.9
2013,1,20,3,46.9
2013,1,20,4,45.0
2013,1,20,5,41.0
2013,1,20,6,37.0
2013,1,20,7,34.0
2013,1,20,8,32.0
2013,1,20,9,30.9
2013,1,20,10,30.0
2013,1,20,11,30.0
2013,1,21,12,28.9
2013,1,21,1,27.0
2013,1,21,2,26.1
2013,1,21,3,25.0
2013,1,21,4,24.1
2013,1,21,5,24.1
2013,1,21,6,23.0
2013,1,21,7,23.0
2013,1,21,8,24.1
2013,1,21,9,24.1
2013,1,21,10,26.1
2013,1,21,11,27.0
2013,1,21,12,28.0
2013,1,21,1,28.0
2013,1,21,2,28.0
2013,1,21,3,28.0
2013,1,21,4,27.0
2013,1,21,5,26.1
2013,1,21,6,25.0
2013,1,21,7,24.8
2013,1,21,7,24.8
2013,1,21,7,24.8
2013,1,21,7,24.8
2013,1,21,7,24.1
2013,1,21,8,24.8
2013,1,21,8,24.8
2013,1,21,8,24.1
2013,1,21,9,24.8
2013,1,21,9,24.8
2013,1,21,9,23.0
2013,1,21,9,23.0
2013,1,21,10,24.1
2013,1,21,11,24.1
2013,1,22,12,24.8
2013,1,22,12,24.1
2013,1,22,1,24.8
2013,1,22,1,24.1
2013,1,22,2,24.1
2013,1,22,3,23.0
2013,1,22,3,23.0
2013,1,22,4,21.9
2013,1,22,5,21.2
2013,1,22,5,21.2
2013,1,22,5,21.9
2013,1,22,6,21.2
2013,1,22,6,21.0
2013,1,22,7,21.0
2013,1,22,8,21.9
2013,1,22,9,23.0
2013,1,22,10,24.1
2013,1,22,11,25.0
2013,1,22,12,24.1
2013,1,22,1,23.0
2013,1,22,2,24.1
2013,1,22,3,23.0
2013,1,22,4,21.0
2013,1,22,5,19.9
2013,1,22,6,19.0
2013,1,22,7,18.0
2013,1,22,8,17.1
2013,1,22,9,16.0
2013,1,22,10,15.1
2013,1,22,11,15.1
2013,1,23,12,14.0
2013,1,23,1,12.9
2013,1,23,2,12.0
2013,1,23,3,12.0
2013,1,23,4,10.9
2013,1,23,5,10.9
2013,1,23,6,10.0
2013,1,23,7,10.0
2013,1,23,8,10.9
2013,1,23,9,12.0
2013,1,23,10,12.9
2013,1,23,11,15.1
2013,1,23,12,15.1
2013,1,23,1,16.0
2013,1,23,2,16.0
2013,1,23,3,15.1
2013,1,23,4,14.0
2013,1,23,5,12.9
2013,1,23,6,12.9
2013,1,23,7,10.9
2013,1,23,8,10.9
2013,1,23,9,10.0
2013,1,23,10,9.0
2013,1,23,11,8.1
2013,1,24,12,7.0
2013,1,24,1,7.0
2013,1,24,2,6.1
2013,1,24,3,5.0
2013,1,24,4,5.0
2013,1,24,5,3.9
2013,1,24,6,3.9
2013,1,24,7,5.0
2013,1,24,8,7.0
2013,1,24,9,9.0
2013,1,24,10,12.0
2013,1,24,11,15.1
2013,1,24,12,18.0
2013,1,24,1,19.9
2013,1,24,2,19.9
2013,1,24,3,19.9
2013,1,24,4,19.0
2013,1,24,5,18.0
2013,1,24,6,18.0
2013,1,24,7,16.0
2013,1,24,8,15.1
2013,1,24,9,15.1
2013,1,24,10,12.9
2013,1,24,11,12.0
2013,1,25,12,10.9
2013,1,25,1,10.9
2013,1,25,2,10.9
2013,1,25,3,10.0
2013,1,25,4,10.0
2013,1,25,5,10.0
2013,1,25,6,10.0
2013,1,25,7,10.0
2013,1,25,8,14.0
2013,1,25,9,16.0
2013,1,25,10,19.0
2013,1,25,11,19.9
2013,1,25,12,21.9
2013,1,25,1,23.0
2013,1,25,2,23.0
2013,1,25,3,24.1
2013,1,25,4,23.0
2013,1,25,5,23.0
2013,1,25,6,23.0
2013,1,25,7,21.9
2013,1,25,8,21.9
2013,1,25,9,21.9
2013,1,25,10,19.4
2013,1,25,10,17.6
2013,1,25,10,18.0
2013,1,25,11,17.1
2013,1,26,12,17.6
2013,1,26,12,17.6
2013,1,26,12,17.6
2013,1,26,12,17.1
2013,1,26,1,17.1
2013,1,26,2,15.1
2013,1,26,3,14.0
2013,1,26,4,14.0
2013,1,26,5,12.9
2013,1,26,6,12.9
2013,1,26,7,12.9
2013,1,26,8,15.1
2013,1,26,9,17.1
2013,1,26,10,19.0
2013,1,26,11,21.0
2013,1,26,12,23.0
2013,1,26,1,25.0
2013,1,26,2,24.1
2013,1,26,3,24.1
2013,1,26,4,21.0
2013,1,26,5,21.0
2013,1,26,6,19.9
2013,1,26,7,19.0
2013,1,26,8,17.1
2013,1,26,9,17.1
2013,1,26,10,16.0
2013,1,26,11,16.0
2013,1,27,12,15.1
2013,1,27,1,15.1
2013,1,27,2,15.1
2013,1,27,3,15.1
2013,1,27,4,15.1
2013,1,27,5,15.1
2013,1,27,6,14.0
2013,1,27,7,15.1
2013,1,27,8,18.0
2013,1,27,9,21.0
2013,1,27,10,24.1
2013,1,27,11,27.0
2013,1,27,12,28.0
2013,1,27,1,28.9
2013,1,27,2,30.9
2013,1,27,3,30.0
2013,1,27,4,28.9
2013,1,27,5,28.0
2013,1,27,6,27.0
2013,1,27,7,26.1
2013,1,27,8,25.0
2013,1,27,9,24.1
2013,1,27,10,23.0
2013,1,27,11,21.9
2013,1,28,12,21.9
2013,1,28,1,21.9
2013,1,28,2,21.9
2013,1,28,3,21.9
2013,1,28,4,21.9
2013,1,28,5,23.0
2013,1,28,6,21.0
2013,1,28,7,23.0
2013,1,28,8,25.0
2013,1,28,9,28.0
2013,1,28,10,28.0
2013,1,28,11,28.9
2013,1,28,12,30.0
2013,1,28,1,30.9
2013,1,28,2,28.4
2013,1,28,2,28.0
2013,1,28,3,26.6
2013,1,28,3,26.1
2013,1,28,4,26.6
2013,1,28,4,26.6
2013,1,28,4,26.1
2013,1,28,5,26.6
2013,1,28,5,26.6
2013,1,28,5,27.0
2013,1,28,6,26.6
2013,1,28,6,26.6
2013,1,28,6,28.4
2013,1,28,6,28.0
2013,1,28,7,28.4
2013,1,28,7,28.0
2013,1,28,8,28.4
2013,1,28,8,28.4
2013,1,28,8,28.9
2013,1,28,9,28.4
2013,1,28,9,28.4
2013,1,28,9,28.4
2013,1,28,9,28.4
2013,1,28,9,28.4
2013,1,28,9,28.9
2013,1,28,10,30.0
2013,1,28,11,30.2
2013,1,28,11,30.2
2013,1,28,11,30.2
2013,1,28,11,30.0
2013,1,29,12,30.2
2013,1,29,12,30.0
2013,1,29,1,30.2
2013,1,29,1,28.4
2013,1,29,1,28.4
2013,1,29,1,28.9
2013,1,29,2,28.0
2013,1,29,3,28.0
2013,1,29,4,26.6
2013,1,29,4,26.6
2013,1,29,4,27.0
2013,1,29,5,26.6
2013,1,29,5,26.6
2013,1,29,5,26.6
2013,1,29,5,27.0
2013,1,29,6,27.0
2013,1,29,7,27.0
2013,1,29,8,28.0
2013,1,29,9,28.0
2013,1,29,10,28.4
2013,1,29,10,30.9
2013,1,29,11,32.0
2013,1,29,12,33.1
2013,1,29,1,34.0
2013,1,29,2,33.1
2013,1,29,3,33.1
2013,1,29,4,33.1
2013,1,29,5,33.1
2013,1,29,6,33.1
2013,1,29,7,33.8
2013,1,29,7,33.1
2013,1,29,8,33.1
2013,1,29,9,33.8
2013,1,29,9,33.1
2013,1,29,10,33.8
2013,1,29,10,33.1
2013,1,29,11,33.1
2013,1,30,12,33.8
2013,1,30,12,33.1
2013,1,30,1,34.0
2013,1,30,2,33.8
2013,1,30,2,34.0
2013,1,30,3,33.8
2013,1,30,3,34.0
2013,1,30,4,35.6
2013,1,30,4,35.6
2013,1,30,4,36.0
2013,1,30,5,36.0
2013,1,30,6,36.0
2013,1,30,7,39.0
2013,1,30,8,43.0
2013,1,30,9,48.0
2013,1,30,10,51.1
2013,1,30,11,53.1
2013,1,30,12,53.1
2013,1,30,1,53.6
2013,1,30,1,54.0
2013,1,30,2,55.4
2013,1,30,2,59.0
2013,1,30,3,60.1
2013,1,30,4,59.0
2013,1,30,5,59.0
2013,1,30,6,60.1
2013,1,30,7,59.0
2013,1,30,8,59.0
2013,1,30,9,57.2
2013,1,30,9,57.9
2013,1,30,10,57.0
2013,1,30,11,57.0
2013,1,31,12,57.2
2013,1,31,12,57.0
2013,1,31,1,57.0
2013,1,31,2,57.9
2013,1,31,3,59.0
2013,1,31,4,59.0
2013,1,31,5,57.2
2013,1,31,5,57.9
2013,1,31,6,59.0
2013,1,31,6,59.0
2013,1,31,7,57.2
2013,1,31,7,55.9
2013,1,31,8,55.0
2013,1,31,9,52.0
2013,1,31,9,46.4
2013,1,31,9,44.6
2013,1,31,10,44.6
2013,1,31,10,44.6
2013,1,31,10,45.0
2013,1,31,11,46.0
2013,1,31,12,45.0
2013,1,31,1,46.0
2013,1,31,2,45.0
2013,1,31,3,43.0
2013,1,31,4,41.0
2013,1,31,5,39.9
2013,1,31,6,37.9
2013,1,31,7,37.0
2013,1,31,8,36.0
2013,1,31,9,35.1
2013,1,31,10,33.1
2013,1,31,11,32.0
2013,2,1,12,32.0
2013,2,1,1,30.9
2013,2,1,2,30.0
2013,2,1,3,30.0
2013,2,1,4,28.9
2013,2,1,5,28.0
2013,2,1,6,28.0
2013,2,1,7,28.0
2013,2,1,8,30.0
2013,2,1,9,30.0
2013,2,1,10,32.0
2013,2,1,11,32.0
2013,2,1,12,33.1
2013,2,1,1,32.0
2013,2,1,2,30.9
2013,2,1,3,30.0
2013,2,1,4,30.0
2013,2,1,5,28.9
2013,2,1,6,28.0
2013,2,1,7,27.0
2013,2,1,8,26.1
2013,2,1,9,25.0
2013,2,1,10,24.1
2013,2,1,11,23.0
2013,2,2,12,23.0
2013,2,2,1,21.9
2013,2,2,2,21.9
2013,2,2,3,21.0
2013,2,2,4,19.9
2013,2,2,5,19.9
2013,2,2,6,19.0
2013,2,2,7,19.9
2013,2,2,8,21.0
2013,2,2,9,21.9
2013,2,2,10,24.1
2013,2,2,11,28.0
2013,2,2,12,28.0
2013,2,2,1,30.0
2013,2,2,2,28.9
2013,2,2,3,28.9
2013,2,2,4,28.9
2013,2,2,5,28.0
2013,2,2,6,28.0
2013,2,2,7,28.0
2013,2,2,8,28.0
2013,2,2,9,27.0
2013,2,2,10,27.0
2013,2,2,11,27.0
2013,2,3,12,26.1
2013,2,3,1,25.0
2013,2,3,2,24.1
2013,2,3,3,24.1
2013,2,3,4,23.0
2013,2,3,5,23.0
2013,2,3,6,23.0
2013,2,3,6,23.0
2013,2,3,7,23.0
2013,2,3,8,24.1
2013,2,3,9,24.8
2013,2,3,9,24.8
2013,2,3,9,24.1
2013,2,3,10,24.8
2013,2,3,10,26.1
2013,2,3,11,26.6
2013,2,3,11,26.1
2013,2,3,12,26.6
2013,2,3,12,26.1
2013,2,3,1,26.6
2013,2,3,1,26.1
2013,2,3,2,26.6
2013,2,3,2,26.1
2013,2,3,3,26.6
2013,2,3,3,26.6
2013,2,3,3,26.1
2013,2,3,4,26.6
2013,2,3,4,26.1
2013,2,3,5,25.0
2013,2,3,6,25.0
2013,2,3,7,25.0
2013,2,3,8,25.0
2013,2,3,9,25.0
2013,2,3,10,24.1
2013,2,3,11,25.0
2013,2,4,12,25.0
2013,2,4,1,25.0
2013,2,4,2,25.0
2013,2,4,3,23.0
2013,2,4,5,23.0
2013,2,4,6,23.0
2013,2,4,7,24.1
2013,2,4,8,25.0
2013,2,4,9,27.0
2013,2,4,10,28.0
2013,2,4,11,28.9
2013,2,4,12,30.0
2013,2,4,1,30.9
2013,2,4,2,28.0
2013,2,4,3,28.9
2013,2,4,4,27.0
2013,2,4,5,27.0
2013,2,4,6,26.1
2013,2,4,7,25.0
2013,2,4,8,24.1
2013,2,4,9,24.1
2013,2,4,10,23.0
2013,2,4,11,21.9
2013,2,5,12,21.9
2013,2,5,1,23.0
2013,2,5,2,23.0
2013,2,5,3,23.0
2013,2,5,4,23.0
2013,2,5,5,23.0
2013,2,5,6,24.1
2013,2,5,7,24.1
2013,2,5,8,25.0
2013,2,5,9,25.0
2013,2,5,10,26.1
2013,2,5,11,27.0
2013,2,5,12,27.0
2013,2,5,1,27.0
2013,2,5,2,27.0
2013,2,5,3,27.0
2013,2,5,4,27.0
2013,2,5,5,27.0
2013,2,5,6,27.0
2013,2,5,7,26.6
2013,2,5,7,26.6
2013,2,5,7,26.1
2013,2,5,8,24.8
2013,2,5,8,26.6
2013,2,5,8,26.1
2013,2,5,9,26.6
2013,2,5,9,26.6
2013,2,5,9,27.0
2013,2,5,10,26.1
2013,2,5,11,27.0
2013,2,6,12,27.0
2013,2,6,1,28.4
2013,2,6,1,26.6
2013,2,6,1,27.0
2013,2,6,2,26.6
2013,2,6,2,26.6
2013,2,6,2,26.1
2013,2,6,3,26.6
2013,2,6,3,26.1
2013,2,6,4,26.6
2013,2,6,4,26.6
2013,2,6,4,26.1
2013,2,6,5,27.0
2013,2,6,6,27.0
2013,2,6,7,27.0
2013,2,6,8,30.0
2013,2,6,9,32.0
2013,2,6,10,34.0
2013,2,6,11,36.0
2013,2,6,12,37.9
2013,2,6,1,37.0
2013,2,6,2,37.0
2013,2,6,3,36.0
2013,2,6,4,36.0
2013,2,6,5,35.1
2013,2,6,6,35.1
2013,2,6,7,32.0
2013,2,6,8,30.9
2013,2,6,9,30.0
2013,2,6,10,28.9
2013,2,6,11,27.0
2013,2,7,12,26.1
2013,2,7,1,24.1
2013,2,7,2,21.9
2013,2,7,3,21.0
2013,2,7,4,19.9
2013,2,7,5,19.9
2013,2,7,6,19.0
2013,2,7,7,21.0
2013,2,7,8,21.9
2013,2,7,9,23.0
2013,2,7,10,25.0
2013,2,7,11,27.0
2013,2,7,12,28.0
2013,2,7,1,28.9
2013,2,7,2,28.9
2013,2,7,3,28.0
2013,2,7,4,27.0
2013,2,7,5,26.1
2013,2,7,6,27.0
2013,2,7,7,25.0
2013,2,7,8,27.0
2013,2,7,9,27.0
2013,2,7,10,28.0
2013,2,7,11,28.9
2013,2,8,12,28.0
2013,2,8,1,28.9
2013,2,8,2,30.0
2013,2,8,3,30.2
2013,2,8,3,30.9
2013,2,8,4,30.9
2013,2,8,5,32.0
2013,2,8,6,32.0
2013,2,8,7,32.0
